"Notes"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2007"	"2007"	"Jan., 2007"	"2007/01"	1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2007"	"2007"	"Feb., 2007"	"2007/02"	4	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2007"	"2007"	"Mar., 2007"	"2007/03"	1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2007"	"2007"	"Apr., 2007"	"2007/04"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2007"	"2007"	"May, 2007"	"2007/05"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2007"	"2007"	"Jun., 2007"	"2007/06"	5	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2007"	"2007"	"Jul., 2007"	"2007/07"	1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2007"	"2007"	"Aug., 2007"	"2007/08"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2007"	"2007"	"Sep., 2007"	"2007/09"	4	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2007"	"2007"	"Oct., 2007"	"2007/10"	5	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2007"	"2007"	"Nov., 2007"	"2007/11"	5	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2007"	"2007"	"Dec., 2007"	"2007/12"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2008"	"2008"	"Jan., 2008"	"2008/01"	1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2008"	"2008"	"Mar., 2008"	"2008/03"	3	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2008"	"2008"	"Apr., 2008"	"2008/04"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2008"	"2008"	"Jun., 2008"	"2008/06"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2008"	"2008"	"Aug., 2008"	"2008/08"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2008"	"2008"	"Sep., 2008"	"2008/09"	3	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2008"	"2008"	"Oct., 2008"	"2008/10"	3	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2008"	"2008"	"Nov., 2008"	"2008/11"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2009"	"2009"	"Jan., 2009"	"2009/01"	3	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2009"	"2009"	"Feb., 2009"	"2009/02"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2009"	"2009"	"Mar., 2009"	"2009/03"	1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2009"	"2009"	"Apr., 2009"	"2009/04"	3	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2009"	"2009"	"May, 2009"	"2009/05"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2009"	"2009"	"Jun., 2009"	"2009/06"	3	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2009"	"2009"	"Jul., 2009"	"2009/07"	4	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2009"	"2009"	"Aug., 2009"	"2009/08"	4	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2009"	"2009"	"Sep., 2009"	"2009/09"	6	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2009"	"2009"	"Oct., 2009"	"2009/10"	7	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2009"	"2009"	"Dec., 2009"	"2009/12"	1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2010"	"2010"	"Feb., 2010"	"2010/02"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2010"	"2010"	"Mar., 2010"	"2010/03"	1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2010"	"2010"	"Apr., 2010"	"2010/04"	1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2010"	"2010"	"May, 2010"	"2010/05"	1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2010"	"2010"	"Jun., 2010"	"2010/06"	3	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2010"	"2010"	"Jul., 2010"	"2010/07"	1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2010"	"2010"	"Aug., 2010"	"2010/08"	3	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2010"	"2010"	"Sep., 2010"	"2010/09"	5	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2010"	"2010"	"Oct., 2010"	"2010/10"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2010"	"2010"	"Nov., 2010"	"2010/11"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2010"	"2010"	"Dec., 2010"	"2010/12"	5	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2011"	"2011"	"Jan., 2011"	"2011/01"	1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2011"	"2011"	"Feb., 2011"	"2011/02"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2011"	"2011"	"Mar., 2011"	"2011/03"	1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2011"	"2011"	"Apr., 2011"	"2011/04"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2011"	"2011"	"May, 2011"	"2011/05"	3	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2011"	"2011"	"Jul., 2011"	"2011/07"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2011"	"2011"	"Aug., 2011"	"2011/08"	3	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2011"	"2011"	"Sep., 2011"	"2011/09"	1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2011"	"2011"	"Oct., 2011"	"2011/10"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2011"	"2011"	"Nov., 2011"	"2011/11"	1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2011"	"2011"	"Dec., 2011"	"2011/12"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2012"	"2012"	"Jan., 2012"	"2012/01"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2012"	"2012"	"Feb., 2012"	"2012/02"	1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2012"	"2012"	"Mar., 2012"	"2012/03"	1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2012"	"2012"	"Apr., 2012"	"2012/04"	4	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2012"	"2012"	"May, 2012"	"2012/05"	1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2012"	"2012"	"Jun., 2012"	"2012/06"	3	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2012"	"2012"	"Jul., 2012"	"2012/07"	3	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2012"	"2012"	"Aug., 2012"	"2012/08"	4	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2012"	"2012"	"Sep., 2012"	"2012/09"	3	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2012"	"2012"	"Oct., 2012"	"2012/10"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2013"	"2013"	"Jan., 2013"	"2013/01"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2013"	"2013"	"Feb., 2013"	"2013/02"	3	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2013"	"2013"	"May, 2013"	"2013/05"	4	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2013"	"2013"	"Jun., 2013"	"2013/06"	5	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2013"	"2013"	"Jul., 2013"	"2013/07"	4	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2013"	"2013"	"Aug., 2013"	"2013/08"	4	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2013"	"2013"	"Sep., 2013"	"2013/09"	3	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2013"	"2013"	"Oct., 2013"	"2013/10"	1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2013"	"2013"	"Nov., 2013"	"2013/11"	1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2013"	"2013"	"Dec., 2013"	"2013/12"	5	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2014"	"2014"	"Jan., 2014"	"2014/01"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2014"	"2014"	"Mar., 2014"	"2014/03"	4	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2014"	"2014"	"Apr., 2014"	"2014/04"	1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2014"	"2014"	"May, 2014"	"2014/05"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2014"	"2014"	"Jun., 2014"	"2014/06"	1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2014"	"2014"	"Aug., 2014"	"2014/08"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2014"	"2014"	"Sep., 2014"	"2014/09"	4	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2014"	"2014"	"Oct., 2014"	"2014/10"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2014"	"2014"	"Nov., 2014"	"2014/11"	1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2014"	"2014"	"Dec., 2014"	"2014/12"	4	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2015"	"2015"	"Jan., 2015"	"2015/01"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2015"	"2015"	"Mar., 2015"	"2015/03"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2015"	"2015"	"Apr., 2015"	"2015/04"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2015"	"2015"	"May, 2015"	"2015/05"	3	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2015"	"2015"	"Jun., 2015"	"2015/06"	3	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2015"	"2015"	"Jul., 2015"	"2015/07"	3	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2015"	"2015"	"Aug., 2015"	"2015/08"	6	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2015"	"2015"	"Sep., 2015"	"2015/09"	2	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2015"	"2015"	"Oct., 2015"	"2015/10"	3	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2015"	"2015"	"Dec., 2015"	"2015/12"	4	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"	"Jan., 1999"	"1999/01"	3216	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"	"Feb., 1999"	"1999/02"	2965	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"	"Mar., 1999"	"1999/03"	3398	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"	"Apr., 1999"	"1999/04"	2732	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"	"May, 1999"	"1999/05"	2573	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"	"Jun., 1999"	"1999/06"	2297	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"	"Jul., 1999"	"1999/07"	2331	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"	"Aug., 1999"	"1999/08"	2404	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"	"Sep., 1999"	"1999/09"	2365	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"	"Oct., 1999"	"1999/10"	2568	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"	"Nov., 1999"	"1999/11"	2677	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"	"Dec., 1999"	"1999/12"	3183	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"	"Jan., 2000"	"2000/01"	3705	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"	"Feb., 2000"	"2000/02"	2997	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"	"Mar., 2000"	"2000/03"	2737	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"	"Apr., 2000"	"2000/04"	2537	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"	"May, 2000"	"2000/05"	2414	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"	"Jun., 2000"	"2000/06"	2374	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"	"Jul., 2000"	"2000/07"	2437	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"	"Aug., 2000"	"2000/08"	2507	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"	"Sep., 2000"	"2000/09"	2490	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"	"Oct., 2000"	"2000/10"	2669	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"	"Nov., 2000"	"2000/11"	2717	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"	"Dec., 2000"	"2000/12"	3147	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"	"Jan., 2001"	"2001/01"	3267	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"	"Feb., 2001"	"2001/02"	2892	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"	"Mar., 2001"	"2001/03"	3085	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"	"Apr., 2001"	"2001/04"	2735	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"	"May, 2001"	"2001/05"	2788	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"	"Jun., 2001"	"2001/06"	2581	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"	"Jul., 2001"	"2001/07"	2638	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"	"Aug., 2001"	"2001/08"	2587	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"	"Sep., 2001"	"2001/09"	2612	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"	"Oct., 2001"	"2001/10"	2841	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"	"Nov., 2001"	"2001/11"	2838	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"	"Dec., 2001"	"2001/12"	2997	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"	"Jan., 2002"	"2002/01"	3437	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"	"Feb., 2002"	"2002/02"	3158	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"	"Mar., 2002"	"2002/03"	3393	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"	"Apr., 2002"	"2002/04"	2917	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"	"May, 2002"	"2002/05"	2852	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"	"Jun., 2002"	"2002/06"	2600	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"	"Jul., 2002"	"2002/07"	2750	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"	"Aug., 2002"	"2002/08"	2662	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"	"Sep., 2002"	"2002/09"	2589	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"	"Oct., 2002"	"2002/10"	2857	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"	"Nov., 2002"	"2002/11"	2917	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"	"Dec., 2002"	"2002/12"	3388	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"	"Jan., 2003"	"2003/01"	3430	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"	"Feb., 2003"	"2003/02"	3140	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"	"Mar., 2003"	"2003/03"	3149	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"	"Apr., 2003"	"2003/04"	2922	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"	"May, 2003"	"2003/05"	2746	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"	"Jun., 2003"	"2003/06"	2641	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"	"Jul., 2003"	"2003/07"	2815	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"	"Aug., 2003"	"2003/08"	2675	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"	"Sep., 2003"	"2003/09"	2641	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"	"Oct., 2003"	"2003/10"	2893	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"	"Nov., 2003"	"2003/11"	2934	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"	"Dec., 2003"	"2003/12"	3764	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"	"Jan., 2004"	"2004/01"	3737	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"	"Feb., 2004"	"2004/02"	3072	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"	"Mar., 2004"	"2004/03"	3137	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"	"Apr., 2004"	"2004/04"	2905	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"	"May, 2004"	"2004/05"	2684	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"	"Jun., 2004"	"2004/06"	2584	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"	"Jul., 2004"	"2004/07"	2773	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"	"Aug., 2004"	"2004/08"	2744	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"	"Sep., 2004"	"2004/09"	2588	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"	"Oct., 2004"	"2004/10"	2879	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"	"Nov., 2004"	"2004/11"	2753	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"	"Dec., 2004"	"2004/12"	3278	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"	"Jan., 2005"	"2005/01"	3409	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"	"Feb., 2005"	"2005/02"	3243	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"	"Mar., 2005"	"2005/03"	3498	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"	"Apr., 2005"	"2005/04"	3071	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"	"May, 2005"	"2005/05"	2875	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"	"Jun., 2005"	"2005/06"	2689	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"	"Jul., 2005"	"2005/07"	2752	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"	"Aug., 2005"	"2005/08"	2684	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"	"Sep., 2005"	"2005/09"	2623	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"	"Oct., 2005"	"2005/10"	2871	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"	"Nov., 2005"	"2005/11"	2906	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"	"Dec., 2005"	"2005/12"	3286	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"	"Jan., 2006"	"2006/01"	3331	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"	"Feb., 2006"	"2006/02"	3039	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"	"Mar., 2006"	"2006/03"	3457	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"	"Apr., 2006"	"2006/04"	3049	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"	"May, 2006"	"2006/05"	2909	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"	"Jun., 2006"	"2006/06"	2755	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"	"Jul., 2006"	"2006/07"	2842	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"	"Aug., 2006"	"2006/08"	2692	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"	"Sep., 2006"	"2006/09"	2765	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"	"Oct., 2006"	"2006/10"	3001	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"	"Nov., 2006"	"2006/11"	2833	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"	"Dec., 2006"	"2006/12"	3281	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"	"Jan., 2007"	"2007/01"	3524	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"	"Feb., 2007"	"2007/02"	3199	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"	"Mar., 2007"	"2007/03"	3435	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"	"Apr., 2007"	"2007/04"	3052	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"	"May, 2007"	"2007/05"	2985	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"	"Jun., 2007"	"2007/06"	2733	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"	"Jul., 2007"	"2007/07"	2757	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"	"Aug., 2007"	"2007/08"	2816	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"	"Sep., 2007"	"2007/09"	2802	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"	"Oct., 2007"	"2007/10"	2973	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"	"Nov., 2007"	"2007/11"	2975	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"	"Dec., 2007"	"2007/12"	3311	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2008"	"2008"	"Jan., 2008"	"2008/01"	3525	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2008"	"2008"	"Feb., 2008"	"2008/02"	3544	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2008"	"2008"	"Mar., 2008"	"2008/03"	3712	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2008"	"2008"	"Apr., 2008"	"2008/04"	3158	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2008"	"2008"	"May, 2008"	"2008/05"	3016	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2008"	"2008"	"Jun., 2008"	"2008/06"	2770	Not Applicable	Not Applicable
