"Notes"	"ICD Chapter"	"ICD Chapter Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2003"	"2003"	"Mar., 2003"	"2003/03"	1170	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2003"	"2003"	"Apr., 2003"	"2003/04"	1099	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2003"	"2003"	"May, 2003"	"2003/05"	1117	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2003"	"2003"	"Jun., 2003"	"2003/06"	1098	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2003"	"2003"	"Jul., 2003"	"2003/07"	1069	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2003"	"2003"	"Aug., 2003"	"2003/08"	1057	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2003"	"2003"	"Sep., 2003"	"2003/09"	1059	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2003"	"2003"	"Oct., 2003"	"2003/10"	1100	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2003"	"2003"	"Nov., 2003"	"2003/11"	1047	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2003"	"2003"	"Dec., 2003"	"2003/12"	1323	Not Applicable	Not Applicable
"Total"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2003"	"2003"			13497	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2004"	"2004"	"Jan., 2004"	"2004/01"	1287	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2004"	"2004"	"Feb., 2004"	"2004/02"	1124	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2004"	"2004"	"Mar., 2004"	"2004/03"	1222	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2004"	"2004"	"Apr., 2004"	"2004/04"	1150	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2004"	"2004"	"May, 2004"	"2004/05"	1136	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2004"	"2004"	"Jun., 2004"	"2004/06"	1040	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2004"	"2004"	"Jul., 2004"	"2004/07"	1093	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2004"	"2004"	"Aug., 2004"	"2004/08"	1043	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2004"	"2004"	"Sep., 2004"	"2004/09"	1068	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2004"	"2004"	"Oct., 2004"	"2004/10"	1118	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2004"	"2004"	"Nov., 2004"	"2004/11"	1134	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2004"	"2004"	"Dec., 2004"	"2004/12"	1274	Not Applicable	Not Applicable
"Total"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2004"	"2004"			13689	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2005"	"2005"	"Jan., 2005"	"2005/01"	1253	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2005"	"2005"	"Feb., 2005"	"2005/02"	1256	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2005"	"2005"	"Mar., 2005"	"2005/03"	1326	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2005"	"2005"	"Apr., 2005"	"2005/04"	1134	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2005"	"2005"	"May, 2005"	"2005/05"	1197	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2005"	"2005"	"Jun., 2005"	"2005/06"	1095	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2005"	"2005"	"Jul., 2005"	"2005/07"	1180	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2005"	"2005"	"Aug., 2005"	"2005/08"	1177	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2005"	"2005"	"Sep., 2005"	"2005/09"	1161	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2005"	"2005"	"Oct., 2005"	"2005/10"	1162	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2005"	"2005"	"Nov., 2005"	"2005/11"	1241	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2005"	"2005"	"Dec., 2005"	"2005/12"	1434	Not Applicable	Not Applicable
"Total"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2005"	"2005"			14616	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2006"	"2006"	"Jan., 2006"	"2006/01"	1329	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2006"	"2006"	"Feb., 2006"	"2006/02"	1255	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2006"	"2006"	"Mar., 2006"	"2006/03"	1336	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2006"	"2006"	"Apr., 2006"	"2006/04"	1186	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2006"	"2006"	"May, 2006"	"2006/05"	1194	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2006"	"2006"	"Jun., 2006"	"2006/06"	1138	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2006"	"2006"	"Jul., 2006"	"2006/07"	1219	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2006"	"2006"	"Aug., 2006"	"2006/08"	1199	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2006"	"2006"	"Sep., 2006"	"2006/09"	1083	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2006"	"2006"	"Oct., 2006"	"2006/10"	1248	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2006"	"2006"	"Nov., 2006"	"2006/11"	1267	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2006"	"2006"	"Dec., 2006"	"2006/12"	1403	Not Applicable	Not Applicable
"Total"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2006"	"2006"			14857	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2007"	"2007"	"Jan., 2007"	"2007/01"	1406	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2007"	"2007"	"Feb., 2007"	"2007/02"	1265	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2007"	"2007"	"Mar., 2007"	"2007/03"	1340	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2007"	"2007"	"Apr., 2007"	"2007/04"	1245	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2007"	"2007"	"May, 2007"	"2007/05"	1224	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2007"	"2007"	"Jun., 2007"	"2007/06"	1169	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2007"	"2007"	"Jul., 2007"	"2007/07"	1156	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2007"	"2007"	"Aug., 2007"	"2007/08"	1212	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2007"	"2007"	"Sep., 2007"	"2007/09"	1164	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2007"	"2007"	"Oct., 2007"	"2007/10"	1174	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2007"	"2007"	"Nov., 2007"	"2007/11"	1212	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2007"	"2007"	"Dec., 2007"	"2007/12"	1335	Not Applicable	Not Applicable
"Total"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2007"	"2007"			14902	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2008"	"2008"	"Jan., 2008"	"2008/01"	1480	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2008"	"2008"	"Feb., 2008"	"2008/02"	1342	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2008"	"2008"	"Mar., 2008"	"2008/03"	1485	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2008"	"2008"	"Apr., 2008"	"2008/04"	1208	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2008"	"2008"	"May, 2008"	"2008/05"	1197	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2008"	"2008"	"Jun., 2008"	"2008/06"	1159	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2008"	"2008"	"Jul., 2008"	"2008/07"	1175	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2008"	"2008"	"Aug., 2008"	"2008/08"	1153	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2008"	"2008"	"Sep., 2008"	"2008/09"	1134	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2008"	"2008"	"Oct., 2008"	"2008/10"	1264	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2008"	"2008"	"Nov., 2008"	"2008/11"	1279	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2008"	"2008"	"Dec., 2008"	"2008/12"	1334	Not Applicable	Not Applicable
"Total"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2008"	"2008"			15210	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2009"	"2009"	"Jan., 2009"	"2009/01"	1420	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2009"	"2009"	"Feb., 2009"	"2009/02"	1310	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2009"	"2009"	"Mar., 2009"	"2009/03"	1320	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2009"	"2009"	"Apr., 2009"	"2009/04"	1268	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2009"	"2009"	"May, 2009"	"2009/05"	1249	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2009"	"2009"	"Jun., 2009"	"2009/06"	1140	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2009"	"2009"	"Jul., 2009"	"2009/07"	1232	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2009"	"2009"	"Aug., 2009"	"2009/08"	1198	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2009"	"2009"	"Sep., 2009"	"2009/09"	1179	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2009"	"2009"	"Oct., 2009"	"2009/10"	1374	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2009"	"2009"	"Nov., 2009"	"2009/11"	1283	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2009"	"2009"	"Dec., 2009"	"2009/12"	1444	Not Applicable	Not Applicable
"Total"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2009"	"2009"			15417	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2010"	"2010"	"Jan., 2010"	"2010/01"	1499	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2010"	"2010"	"Feb., 2010"	"2010/02"	1299	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2010"	"2010"	"Mar., 2010"	"2010/03"	1471	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2010"	"2010"	"Apr., 2010"	"2010/04"	1311	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2010"	"2010"	"May, 2010"	"2010/05"	1306	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2010"	"2010"	"Jun., 2010"	"2010/06"	1168	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2010"	"2010"	"Jul., 2010"	"2010/07"	1246	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2010"	"2010"	"Aug., 2010"	"2010/08"	1247	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2010"	"2010"	"Sep., 2010"	"2010/09"	1180	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2010"	"2010"	"Oct., 2010"	"2010/10"	1286	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2010"	"2010"	"Nov., 2010"	"2010/11"	1361	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2010"	"2010"	"Dec., 2010"	"2010/12"	1498	Not Applicable	Not Applicable
"Total"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2010"	"2010"			15872	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"	"Jan., 2011"	"2011/01"	1626	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"	"Feb., 2011"	"2011/02"	1548	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"	"Mar., 2011"	"2011/03"	1628	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"	"Apr., 2011"	"2011/04"	1427	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"	"May, 2011"	"2011/05"	1392	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"	"Jun., 2011"	"2011/06"	1327	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"	"Jul., 2011"	"2011/07"	1403	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"	"Aug., 2011"	"2011/08"	1274	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"	"Sep., 2011"	"2011/09"	1332	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"	"Oct., 2011"	"2011/10"	1386	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"	"Nov., 2011"	"2011/11"	1379	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"	"Dec., 2011"	"2011/12"	1495	Not Applicable	Not Applicable
"Total"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"			17217	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	"Jan., 2012"	"2012/01"	1584	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	"Feb., 2012"	"2012/02"	1416	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	"Mar., 2012"	"2012/03"	1491	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	"Apr., 2012"	"2012/04"	1462	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	"May, 2012"	"2012/05"	1389	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	"Jun., 2012"	"2012/06"	1331	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	"Jul., 2012"	"2012/07"	1379	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	"Aug., 2012"	"2012/08"	1366	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	"Sep., 2012"	"2012/09"	1362	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	"Oct., 2012"	"2012/10"	1423	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	"Nov., 2012"	"2012/11"	1413	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	"Dec., 2012"	"2012/12"	1699	Not Applicable	Not Applicable
"Total"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"			17315	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	"Jan., 2013"	"2013/01"	1779	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	"Feb., 2013"	"2013/02"	1513	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	"Mar., 2013"	"2013/03"	1548	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	"Apr., 2013"	"2013/04"	1476	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	"May, 2013"	"2013/05"	1439	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	"Jun., 2013"	"2013/06"	1359	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	"Jul., 2013"	"2013/07"	1382	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	"Aug., 2013"	"2013/08"	1409	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	"Sep., 2013"	"2013/09"	1333	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	"Oct., 2013"	"2013/10"	1407	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	"Nov., 2013"	"2013/11"	1510	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	"Dec., 2013"	"2013/12"	1690	Not Applicable	Not Applicable
"Total"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"			17845	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"	"Jan., 2014"	"2014/01"	1838	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"	"Feb., 2014"	"2014/02"	1522	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"	"Mar., 2014"	"2014/03"	1668	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"	"Apr., 2014"	"2014/04"	1557	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"	"May, 2014"	"2014/05"	1514	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"	"Jun., 2014"	"2014/06"	1395	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"	"Jul., 2014"	"2014/07"	1428	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"	"Aug., 2014"	"2014/08"	1466	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"	"Sep., 2014"	"2014/09"	1387	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"	"Oct., 2014"	"2014/10"	1514	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"	"Nov., 2014"	"2014/11"	1589	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"	"Dec., 2014"	"2014/12"	1707	Not Applicable	Not Applicable
"Total"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"			18585	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"	"Jan., 2015"	"2015/01"	1884	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"	"Feb., 2015"	"2015/02"	1645	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"	"Mar., 2015"	"2015/03"	1748	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"	"Apr., 2015"	"2015/04"	1607	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"	"May, 2015"	"2015/05"	1596	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"	"Jun., 2015"	"2015/06"	1501	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"	"Jul., 2015"	"2015/07"	1573	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"	"Aug., 2015"	"2015/08"	1608	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"	"Sep., 2015"	"2015/09"	1504	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"	"Oct., 2015"	"2015/10"	1606	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"	"Nov., 2015"	"2015/11"	1652	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"	"Dec., 2015"	"2015/12"	1778	Not Applicable	Not Applicable
"Total"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"			19702	Not Applicable	Not Applicable
"Total"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"					255772	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	"Jan., 1999"	"1999/01"	172	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	"Feb., 1999"	"1999/02"	181	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	"Mar., 1999"	"1999/03"	158	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	"Apr., 1999"	"1999/04"	135	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	"May, 1999"	"1999/05"	163	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	"Jun., 1999"	"1999/06"	154	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	"Jul., 1999"	"1999/07"	173	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	"Aug., 1999"	"1999/08"	142	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	"Sep., 1999"	"1999/09"	141	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	"Oct., 1999"	"1999/10"	163	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	"Nov., 1999"	"1999/11"	133	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	"Dec., 1999"	"1999/12"	195	Not Applicable	Not Applicable
"Total"	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"			1910	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	"Jan., 2000"	"2000/01"	218	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	"Feb., 2000"	"2000/02"	191	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	"Mar., 2000"	"2000/03"	161	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	"Apr., 2000"	"2000/04"	158	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	"May, 2000"	"2000/05"	172	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	"Jun., 2000"	"2000/06"	141	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	"Jul., 2000"	"2000/07"	166	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	"Aug., 2000"	"2000/08"	148	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	"Sep., 2000"	"2000/09"	130	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	"Oct., 2000"	"2000/10"	155	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	"Nov., 2000"	"2000/11"	138	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	"Dec., 2000"	"2000/12"	198	Not Applicable	Not Applicable
"Total"	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"			1976	Not Applicable	Not Applicable
