"Notes"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Disorders of other endocrine glands"	"E20-E34"	"2001"	"2001"	"Mar., 2001"	"2001/03"	26	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2001"	"2001"	"Apr., 2001"	"2001/04"	28	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2001"	"2001"	"May, 2001"	"2001/05"	28	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2001"	"2001"	"Jun., 2001"	"2001/06"	22	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2001"	"2001"	"Jul., 2001"	"2001/07"	46	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2001"	"2001"	"Aug., 2001"	"2001/08"	35	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2001"	"2001"	"Sep., 2001"	"2001/09"	27	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2001"	"2001"	"Oct., 2001"	"2001/10"	37	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2001"	"2001"	"Nov., 2001"	"2001/11"	30	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2001"	"2001"	"Dec., 2001"	"2001/12"	23	Not Applicable	Not Applicable
"Total"	"Disorders of other endocrine glands"	"E20-E34"	"2001"	"2001"			369	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2002"	"2002"	"Jan., 2002"	"2002/01"	39	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2002"	"2002"	"Feb., 2002"	"2002/02"	30	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2002"	"2002"	"Mar., 2002"	"2002/03"	33	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2002"	"2002"	"Apr., 2002"	"2002/04"	36	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2002"	"2002"	"May, 2002"	"2002/05"	28	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2002"	"2002"	"Jun., 2002"	"2002/06"	26	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2002"	"2002"	"Jul., 2002"	"2002/07"	26	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2002"	"2002"	"Aug., 2002"	"2002/08"	27	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2002"	"2002"	"Sep., 2002"	"2002/09"	33	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2002"	"2002"	"Oct., 2002"	"2002/10"	28	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2002"	"2002"	"Nov., 2002"	"2002/11"	23	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2002"	"2002"	"Dec., 2002"	"2002/12"	43	Not Applicable	Not Applicable
"Total"	"Disorders of other endocrine glands"	"E20-E34"	"2002"	"2002"			372	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2003"	"2003"	"Jan., 2003"	"2003/01"	30	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2003"	"2003"	"Feb., 2003"	"2003/02"	32	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2003"	"2003"	"Mar., 2003"	"2003/03"	34	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2003"	"2003"	"Apr., 2003"	"2003/04"	24	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2003"	"2003"	"May, 2003"	"2003/05"	27	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2003"	"2003"	"Jun., 2003"	"2003/06"	28	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2003"	"2003"	"Jul., 2003"	"2003/07"	26	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2003"	"2003"	"Aug., 2003"	"2003/08"	25	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2003"	"2003"	"Sep., 2003"	"2003/09"	25	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2003"	"2003"	"Oct., 2003"	"2003/10"	38	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2003"	"2003"	"Nov., 2003"	"2003/11"	23	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2003"	"2003"	"Dec., 2003"	"2003/12"	36	Not Applicable	Not Applicable
"Total"	"Disorders of other endocrine glands"	"E20-E34"	"2003"	"2003"			348	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2004"	"2004"	"Jan., 2004"	"2004/01"	22	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2004"	"2004"	"Feb., 2004"	"2004/02"	33	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2004"	"2004"	"Mar., 2004"	"2004/03"	27	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2004"	"2004"	"Apr., 2004"	"2004/04"	32	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2004"	"2004"	"May, 2004"	"2004/05"	31	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2004"	"2004"	"Jun., 2004"	"2004/06"	16	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2004"	"2004"	"Jul., 2004"	"2004/07"	30	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2004"	"2004"	"Aug., 2004"	"2004/08"	35	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2004"	"2004"	"Sep., 2004"	"2004/09"	26	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2004"	"2004"	"Oct., 2004"	"2004/10"	30	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2004"	"2004"	"Nov., 2004"	"2004/11"	26	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2004"	"2004"	"Dec., 2004"	"2004/12"	35	Not Applicable	Not Applicable
"Total"	"Disorders of other endocrine glands"	"E20-E34"	"2004"	"2004"			343	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2005"	"2005"	"Jan., 2005"	"2005/01"	38	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2005"	"2005"	"Feb., 2005"	"2005/02"	25	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2005"	"2005"	"Mar., 2005"	"2005/03"	24	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2005"	"2005"	"Apr., 2005"	"2005/04"	26	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2005"	"2005"	"May, 2005"	"2005/05"	33	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2005"	"2005"	"Jun., 2005"	"2005/06"	16	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2005"	"2005"	"Jul., 2005"	"2005/07"	26	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2005"	"2005"	"Aug., 2005"	"2005/08"	21	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2005"	"2005"	"Sep., 2005"	"2005/09"	30	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2005"	"2005"	"Oct., 2005"	"2005/10"	25	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2005"	"2005"	"Nov., 2005"	"2005/11"	23	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2005"	"2005"	"Dec., 2005"	"2005/12"	30	Not Applicable	Not Applicable
"Total"	"Disorders of other endocrine glands"	"E20-E34"	"2005"	"2005"			317	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2006"	"2006"	"Jan., 2006"	"2006/01"	27	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2006"	"2006"	"Feb., 2006"	"2006/02"	35	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2006"	"2006"	"Mar., 2006"	"2006/03"	42	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2006"	"2006"	"Apr., 2006"	"2006/04"	26	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2006"	"2006"	"May, 2006"	"2006/05"	17	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2006"	"2006"	"Jun., 2006"	"2006/06"	21	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2006"	"2006"	"Jul., 2006"	"2006/07"	40	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2006"	"2006"	"Aug., 2006"	"2006/08"	23	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2006"	"2006"	"Sep., 2006"	"2006/09"	31	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2006"	"2006"	"Oct., 2006"	"2006/10"	26	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2006"	"2006"	"Nov., 2006"	"2006/11"	36	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2006"	"2006"	"Dec., 2006"	"2006/12"	30	Not Applicable	Not Applicable
"Total"	"Disorders of other endocrine glands"	"E20-E34"	"2006"	"2006"			354	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2007"	"2007"	"Jan., 2007"	"2007/01"	32	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2007"	"2007"	"Feb., 2007"	"2007/02"	28	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2007"	"2007"	"Mar., 2007"	"2007/03"	28	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2007"	"2007"	"Apr., 2007"	"2007/04"	23	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2007"	"2007"	"May, 2007"	"2007/05"	28	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2007"	"2007"	"Jun., 2007"	"2007/06"	22	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2007"	"2007"	"Jul., 2007"	"2007/07"	23	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2007"	"2007"	"Aug., 2007"	"2007/08"	25	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2007"	"2007"	"Sep., 2007"	"2007/09"	18	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2007"	"2007"	"Oct., 2007"	"2007/10"	23	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2007"	"2007"	"Nov., 2007"	"2007/11"	20	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2007"	"2007"	"Dec., 2007"	"2007/12"	32	Not Applicable	Not Applicable
"Total"	"Disorders of other endocrine glands"	"E20-E34"	"2007"	"2007"			302	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2008"	"2008"	"Jan., 2008"	"2008/01"	29	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2008"	"2008"	"Feb., 2008"	"2008/02"	29	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2008"	"2008"	"Mar., 2008"	"2008/03"	32	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2008"	"2008"	"Apr., 2008"	"2008/04"	31	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2008"	"2008"	"May, 2008"	"2008/05"	13	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2008"	"2008"	"Jun., 2008"	"2008/06"	29	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2008"	"2008"	"Jul., 2008"	"2008/07"	10	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2008"	"2008"	"Aug., 2008"	"2008/08"	24	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2008"	"2008"	"Sep., 2008"	"2008/09"	14	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2008"	"2008"	"Oct., 2008"	"2008/10"	26	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2008"	"2008"	"Nov., 2008"	"2008/11"	24	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2008"	"2008"	"Dec., 2008"	"2008/12"	26	Not Applicable	Not Applicable
"Total"	"Disorders of other endocrine glands"	"E20-E34"	"2008"	"2008"			287	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2009"	"2009"	"Jan., 2009"	"2009/01"	30	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2009"	"2009"	"Feb., 2009"	"2009/02"	29	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2009"	"2009"	"Mar., 2009"	"2009/03"	28	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2009"	"2009"	"Apr., 2009"	"2009/04"	28	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2009"	"2009"	"May, 2009"	"2009/05"	26	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2009"	"2009"	"Jun., 2009"	"2009/06"	24	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2009"	"2009"	"Jul., 2009"	"2009/07"	24	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2009"	"2009"	"Aug., 2009"	"2009/08"	26	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2009"	"2009"	"Sep., 2009"	"2009/09"	29	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2009"	"2009"	"Oct., 2009"	"2009/10"	24	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2009"	"2009"	"Nov., 2009"	"2009/11"	23	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2009"	"2009"	"Dec., 2009"	"2009/12"	25	Not Applicable	Not Applicable
"Total"	"Disorders of other endocrine glands"	"E20-E34"	"2009"	"2009"			316	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2010"	"2010"	"Jan., 2010"	"2010/01"	31	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2010"	"2010"	"Feb., 2010"	"2010/02"	35	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2010"	"2010"	"Mar., 2010"	"2010/03"	28	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2010"	"2010"	"Apr., 2010"	"2010/04"	17	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2010"	"2010"	"May, 2010"	"2010/05"	21	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2010"	"2010"	"Jun., 2010"	"2010/06"	18	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2010"	"2010"	"Jul., 2010"	"2010/07"	19	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2010"	"2010"	"Aug., 2010"	"2010/08"	27	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2010"	"2010"	"Sep., 2010"	"2010/09"	18	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2010"	"2010"	"Oct., 2010"	"2010/10"	27	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2010"	"2010"	"Nov., 2010"	"2010/11"	31	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2010"	"2010"	"Dec., 2010"	"2010/12"	32	Not Applicable	Not Applicable
"Total"	"Disorders of other endocrine glands"	"E20-E34"	"2010"	"2010"			304	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2011"	"2011"	"Jan., 2011"	"2011/01"	37	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2011"	"2011"	"Feb., 2011"	"2011/02"	27	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2011"	"2011"	"Mar., 2011"	"2011/03"	34	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2011"	"2011"	"Apr., 2011"	"2011/04"	29	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2011"	"2011"	"May, 2011"	"2011/05"	27	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2011"	"2011"	"Jun., 2011"	"2011/06"	32	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2011"	"2011"	"Jul., 2011"	"2011/07"	25	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2011"	"2011"	"Aug., 2011"	"2011/08"	26	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2011"	"2011"	"Sep., 2011"	"2011/09"	32	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2011"	"2011"	"Oct., 2011"	"2011/10"	23	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2011"	"2011"	"Nov., 2011"	"2011/11"	33	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2011"	"2011"	"Dec., 2011"	"2011/12"	25	Not Applicable	Not Applicable
"Total"	"Disorders of other endocrine glands"	"E20-E34"	"2011"	"2011"			350	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2012"	"2012"	"Jan., 2012"	"2012/01"	26	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2012"	"2012"	"Feb., 2012"	"2012/02"	14	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2012"	"2012"	"Mar., 2012"	"2012/03"	25	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2012"	"2012"	"Apr., 2012"	"2012/04"	18	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2012"	"2012"	"May, 2012"	"2012/05"	28	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2012"	"2012"	"Jun., 2012"	"2012/06"	29	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2012"	"2012"	"Jul., 2012"	"2012/07"	32	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2012"	"2012"	"Aug., 2012"	"2012/08"	22	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2012"	"2012"	"Sep., 2012"	"2012/09"	32	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2012"	"2012"	"Oct., 2012"	"2012/10"	24	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2012"	"2012"	"Nov., 2012"	"2012/11"	21	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2012"	"2012"	"Dec., 2012"	"2012/12"	30	Not Applicable	Not Applicable
"Total"	"Disorders of other endocrine glands"	"E20-E34"	"2012"	"2012"			301	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2013"	"2013"	"Jan., 2013"	"2013/01"	39	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2013"	"2013"	"Feb., 2013"	"2013/02"	22	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2013"	"2013"	"Mar., 2013"	"2013/03"	33	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2013"	"2013"	"Apr., 2013"	"2013/04"	27	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2013"	"2013"	"May, 2013"	"2013/05"	22	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2013"	"2013"	"Jun., 2013"	"2013/06"	21	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2013"	"2013"	"Jul., 2013"	"2013/07"	20	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2013"	"2013"	"Aug., 2013"	"2013/08"	12	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2013"	"2013"	"Sep., 2013"	"2013/09"	31	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2013"	"2013"	"Oct., 2013"	"2013/10"	30	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2013"	"2013"	"Nov., 2013"	"2013/11"	37	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2013"	"2013"	"Dec., 2013"	"2013/12"	25	Not Applicable	Not Applicable
"Total"	"Disorders of other endocrine glands"	"E20-E34"	"2013"	"2013"			319	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2014"	"2014"	"Jan., 2014"	"2014/01"	28	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2014"	"2014"	"Feb., 2014"	"2014/02"	26	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2014"	"2014"	"Mar., 2014"	"2014/03"	34	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2014"	"2014"	"Apr., 2014"	"2014/04"	22	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2014"	"2014"	"May, 2014"	"2014/05"	24	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2014"	"2014"	"Jun., 2014"	"2014/06"	32	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2014"	"2014"	"Jul., 2014"	"2014/07"	19	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2014"	"2014"	"Aug., 2014"	"2014/08"	26	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2014"	"2014"	"Sep., 2014"	"2014/09"	23	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2014"	"2014"	"Oct., 2014"	"2014/10"	25	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2014"	"2014"	"Nov., 2014"	"2014/11"	28	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2014"	"2014"	"Dec., 2014"	"2014/12"	33	Not Applicable	Not Applicable
"Total"	"Disorders of other endocrine glands"	"E20-E34"	"2014"	"2014"			320	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2015"	"2015"	"Jan., 2015"	"2015/01"	23	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2015"	"2015"	"Feb., 2015"	"2015/02"	24	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2015"	"2015"	"Mar., 2015"	"2015/03"	15	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2015"	"2015"	"Apr., 2015"	"2015/04"	27	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2015"	"2015"	"May, 2015"	"2015/05"	28	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2015"	"2015"	"Jun., 2015"	"2015/06"	22	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2015"	"2015"	"Jul., 2015"	"2015/07"	26	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2015"	"2015"	"Aug., 2015"	"2015/08"	35	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2015"	"2015"	"Sep., 2015"	"2015/09"	36	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2015"	"2015"	"Oct., 2015"	"2015/10"	24	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2015"	"2015"	"Nov., 2015"	"2015/11"	28	Not Applicable	Not Applicable
	"Disorders of other endocrine glands"	"E20-E34"	"2015"	"2015"	"Dec., 2015"	"2015/12"	27	Not Applicable	Not Applicable
"Total"	"Disorders of other endocrine glands"	"E20-E34"	"2015"	"2015"			315	Not Applicable	Not Applicable
"Total"	"Disorders of other endocrine glands"	"E20-E34"					5603	Not Applicable	Not Applicable
	"Malnutrition"	"E40-E46"	"1999"	"1999"	"Jan., 1999"	"1999/01"	217	Not Applicable	Not Applicable
	"Malnutrition"	"E40-E46"	"1999"	"1999"	"Feb., 1999"	"1999/02"	212	Not Applicable	Not Applicable
	"Malnutrition"	"E40-E46"	"1999"	"1999"	"Mar., 1999"	"1999/03"	242	Not Applicable	Not Applicable
	"Malnutrition"	"E40-E46"	"1999"	"1999"	"Apr., 1999"	"1999/04"	194	Not Applicable	Not Applicable
	"Malnutrition"	"E40-E46"	"1999"	"1999"	"May, 1999"	"1999/05"	193	Not Applicable	Not Applicable
	"Malnutrition"	"E40-E46"	"1999"	"1999"	"Jun., 1999"	"1999/06"	171	Not Applicable	Not Applicable
	"Malnutrition"	"E40-E46"	"1999"	"1999"	"Jul., 1999"	"1999/07"	176	Not Applicable	Not Applicable
	"Malnutrition"	"E40-E46"	"1999"	"1999"	"Aug., 1999"	"1999/08"	157	Not Applicable	Not Applicable
	"Malnutrition"	"E40-E46"	"1999"	"1999"	"Sep., 1999"	"1999/09"	168	Not Applicable	Not Applicable
	"Malnutrition"	"E40-E46"	"1999"	"1999"	"Oct., 1999"	"1999/10"	182	Not Applicable	Not Applicable
	"Malnutrition"	"E40-E46"	"1999"	"1999"	"Nov., 1999"	"1999/11"	162	Not Applicable	Not Applicable
	"Malnutrition"	"E40-E46"	"1999"	"1999"	"Dec., 1999"	"1999/12"	192	Not Applicable	Not Applicable
"Total"	"Malnutrition"	"E40-E46"	"1999"	"1999"			2266	Not Applicable	Not Applicable
	"Malnutrition"	"E40-E46"	"2000"	"2000"	"Jan., 2000"	"2000/01"	278	Not Applicable	Not Applicable
	"Malnutrition"	"E40-E46"	"2000"	"2000"	"Feb., 2000"	"2000/02"	226	Not Applicable	Not Applicable
	"Malnutrition"	"E40-E46"	"2000"	"2000"	"Mar., 2000"	"2000/03"	210	Not Applicable	Not Applicable
	"Malnutrition"	"E40-E46"	"2000"	"2000"	"Apr., 2000"	"2000/04"	143	Not Applicable	Not Applicable
	"Malnutrition"	"E40-E46"	"2000"	"2000"	"May, 2000"	"2000/05"	166	Not Applicable	Not Applicable
	"Malnutrition"	"E40-E46"	"2000"	"2000"	"Jun., 2000"	"2000/06"	160	Not Applicable	Not Applicable
