"Notes"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Sequelae of infectious and parasitic diseases"	"B90-B94"	"2011"	"2011"	"May, 2011"	"2011/05"	1	Not Applicable	Not Applicable
	"Sequelae of infectious and parasitic diseases"	"B90-B94"	"2011"	"2011"	"Jul., 2011"	"2011/07"	1	Not Applicable	Not Applicable
"Total"	"Sequelae of infectious and parasitic diseases"	"B90-B94"	"2011"	"2011"			3	Not Applicable	Not Applicable
	"Sequelae of infectious and parasitic diseases"	"B90-B94"	"2012"	"2012"	"Jan., 2012"	"2012/01"	1	Not Applicable	Not Applicable
	"Sequelae of infectious and parasitic diseases"	"B90-B94"	"2012"	"2012"	"Jun., 2012"	"2012/06"	1	Not Applicable	Not Applicable
"Total"	"Sequelae of infectious and parasitic diseases"	"B90-B94"	"2012"	"2012"			2	Not Applicable	Not Applicable
	"Sequelae of infectious and parasitic diseases"	"B90-B94"	"2013"	"2013"	"Jan., 2013"	"2013/01"	1	Not Applicable	Not Applicable
	"Sequelae of infectious and parasitic diseases"	"B90-B94"	"2013"	"2013"	"Jul., 2013"	"2013/07"	1	Not Applicable	Not Applicable
"Total"	"Sequelae of infectious and parasitic diseases"	"B90-B94"	"2013"	"2013"			2	Not Applicable	Not Applicable
	"Sequelae of infectious and parasitic diseases"	"B90-B94"	"2014"	"2014"	"May, 2014"	"2014/05"	1	Not Applicable	Not Applicable
	"Sequelae of infectious and parasitic diseases"	"B90-B94"	"2014"	"2014"	"Nov., 2014"	"2014/11"	1	Not Applicable	Not Applicable
"Total"	"Sequelae of infectious and parasitic diseases"	"B90-B94"	"2014"	"2014"			2	Not Applicable	Not Applicable
	"Sequelae of infectious and parasitic diseases"	"B90-B94"	"2015"	"2015"	"Mar., 2015"	"2015/03"	1	Not Applicable	Not Applicable
	"Sequelae of infectious and parasitic diseases"	"B90-B94"	"2015"	"2015"	"May, 2015"	"2015/05"	1	Not Applicable	Not Applicable
	"Sequelae of infectious and parasitic diseases"	"B90-B94"	"2015"	"2015"	"Sep., 2015"	"2015/09"	1	Not Applicable	Not Applicable
"Total"	"Sequelae of infectious and parasitic diseases"	"B90-B94"	"2015"	"2015"			3	Not Applicable	Not Applicable
"Total"	"Sequelae of infectious and parasitic diseases"	"B90-B94"					65	Not Applicable	Not Applicable
	"Other infectious diseases"	"B99-B99"	"1999"	"1999"	"Apr., 1999"	"1999/04"	1	Not Applicable	Not Applicable
	"Other infectious diseases"	"B99-B99"	"1999"	"1999"	"Sep., 1999"	"1999/09"	1	Not Applicable	Not Applicable
"Total"	"Other infectious diseases"	"B99-B99"	"1999"	"1999"			2	Not Applicable	Not Applicable
	"Other infectious diseases"	"B99-B99"	"2000"	"2000"	"Nov., 2000"	"2000/11"	1	Not Applicable	Not Applicable
"Total"	"Other infectious diseases"	"B99-B99"	"2000"	"2000"			1	Not Applicable	Not Applicable
	"Other infectious diseases"	"B99-B99"	"2003"	"2003"	"Mar., 2003"	"2003/03"	1	Not Applicable	Not Applicable
	"Other infectious diseases"	"B99-B99"	"2003"	"2003"	"Dec., 2003"	"2003/12"	1	Not Applicable	Not Applicable
"Total"	"Other infectious diseases"	"B99-B99"	"2003"	"2003"			2	Not Applicable	Not Applicable
	"Other infectious diseases"	"B99-B99"	"2005"	"2005"	"Feb., 2005"	"2005/02"	1	Not Applicable	Not Applicable
"Total"	"Other infectious diseases"	"B99-B99"	"2005"	"2005"			1	Not Applicable	Not Applicable
	"Other infectious diseases"	"B99-B99"	"2007"	"2007"	"Oct., 2007"	"2007/10"	1	Not Applicable	Not Applicable
"Total"	"Other infectious diseases"	"B99-B99"	"2007"	"2007"			1	Not Applicable	Not Applicable
	"Other infectious diseases"	"B99-B99"	"2008"	"2008"	"Nov., 2008"	"2008/11"	3	Not Applicable	Not Applicable
"Total"	"Other infectious diseases"	"B99-B99"	"2008"	"2008"			3	Not Applicable	Not Applicable
	"Other infectious diseases"	"B99-B99"	"2009"	"2009"	"May, 2009"	"2009/05"	1	Not Applicable	Not Applicable
"Total"	"Other infectious diseases"	"B99-B99"	"2009"	"2009"			1	Not Applicable	Not Applicable
	"Other infectious diseases"	"B99-B99"	"2010"	"2010"	"Jul., 2010"	"2010/07"	1	Not Applicable	Not Applicable
	"Other infectious diseases"	"B99-B99"	"2010"	"2010"	"Oct., 2010"	"2010/10"	1	Not Applicable	Not Applicable
"Total"	"Other infectious diseases"	"B99-B99"	"2010"	"2010"			2	Not Applicable	Not Applicable
	"Other infectious diseases"	"B99-B99"	"2011"	"2011"	"Jan., 2011"	"2011/01"	2	Not Applicable	Not Applicable
	"Other infectious diseases"	"B99-B99"	"2011"	"2011"	"Dec., 2011"	"2011/12"	1	Not Applicable	Not Applicable
"Total"	"Other infectious diseases"	"B99-B99"	"2011"	"2011"			3	Not Applicable	Not Applicable
	"Other infectious diseases"	"B99-B99"	"2012"	"2012"	"Feb., 2012"	"2012/02"	2	Not Applicable	Not Applicable
	"Other infectious diseases"	"B99-B99"	"2012"	"2012"	"Mar., 2012"	"2012/03"	1	Not Applicable	Not Applicable
	"Other infectious diseases"	"B99-B99"	"2012"	"2012"	"Oct., 2012"	"2012/10"	1	Not Applicable	Not Applicable
"Total"	"Other infectious diseases"	"B99-B99"	"2012"	"2012"			4	Not Applicable	Not Applicable
	"Other infectious diseases"	"B99-B99"	"2013"	"2013"	"Mar., 2013"	"2013/03"	1	Not Applicable	Not Applicable
	"Other infectious diseases"	"B99-B99"	"2013"	"2013"	"Sep., 2013"	"2013/09"	1	Not Applicable	Not Applicable
"Total"	"Other infectious diseases"	"B99-B99"	"2013"	"2013"			2	Not Applicable	Not Applicable
	"Other infectious diseases"	"B99-B99"	"2014"	"2014"	"Mar., 2014"	"2014/03"	2	Not Applicable	Not Applicable
	"Other infectious diseases"	"B99-B99"	"2014"	"2014"	"Jun., 2014"	"2014/06"	1	Not Applicable	Not Applicable
	"Other infectious diseases"	"B99-B99"	"2014"	"2014"	"Oct., 2014"	"2014/10"	1	Not Applicable	Not Applicable
	"Other infectious diseases"	"B99-B99"	"2014"	"2014"	"Dec., 2014"	"2014/12"	1	Not Applicable	Not Applicable
"Total"	"Other infectious diseases"	"B99-B99"	"2014"	"2014"			5	Not Applicable	Not Applicable
	"Other infectious diseases"	"B99-B99"	"2015"	"2015"	"Jan., 2015"	"2015/01"	1	Not Applicable	Not Applicable
"Total"	"Other infectious diseases"	"B99-B99"	"2015"	"2015"			1	Not Applicable	Not Applicable
"Total"	"Other infectious diseases"	"B99-B99"					28	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"1999"	"1999"	"Jan., 1999"	"1999/01"	92	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"1999"	"1999"	"Feb., 1999"	"1999/02"	87	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"1999"	"1999"	"Mar., 1999"	"1999/03"	92	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"1999"	"1999"	"Apr., 1999"	"1999/04"	81	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"1999"	"1999"	"May, 1999"	"1999/05"	88	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"1999"	"1999"	"Jun., 1999"	"1999/06"	81	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"1999"	"1999"	"Jul., 1999"	"1999/07"	72	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"1999"	"1999"	"Aug., 1999"	"1999/08"	79	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"1999"	"1999"	"Sep., 1999"	"1999/09"	94	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"1999"	"1999"	"Oct., 1999"	"1999/10"	79	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"1999"	"1999"	"Nov., 1999"	"1999/11"	83	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"1999"	"1999"	"Dec., 1999"	"1999/12"	84	Not Applicable	Not Applicable
"Total"	"Malignant neoplasms"	"C00-C97"	"1999"	"1999"			1012	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2000"	"2000"	"Jan., 2000"	"2000/01"	86	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2000"	"2000"	"Feb., 2000"	"2000/02"	87	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2000"	"2000"	"Mar., 2000"	"2000/03"	89	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2000"	"2000"	"Apr., 2000"	"2000/04"	71	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2000"	"2000"	"May, 2000"	"2000/05"	77	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2000"	"2000"	"Jun., 2000"	"2000/06"	78	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2000"	"2000"	"Jul., 2000"	"2000/07"	81	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2000"	"2000"	"Aug., 2000"	"2000/08"	94	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2000"	"2000"	"Sep., 2000"	"2000/09"	95	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2000"	"2000"	"Oct., 2000"	"2000/10"	78	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2000"	"2000"	"Nov., 2000"	"2000/11"	94	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2000"	"2000"	"Dec., 2000"	"2000/12"	84	Not Applicable	Not Applicable
"Total"	"Malignant neoplasms"	"C00-C97"	"2000"	"2000"			1014	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2001"	"2001"	"Jan., 2001"	"2001/01"	88	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2001"	"2001"	"Feb., 2001"	"2001/02"	69	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2001"	"2001"	"Mar., 2001"	"2001/03"	79	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2001"	"2001"	"Apr., 2001"	"2001/04"	79	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2001"	"2001"	"May, 2001"	"2001/05"	93	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2001"	"2001"	"Jun., 2001"	"2001/06"	70	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2001"	"2001"	"Jul., 2001"	"2001/07"	98	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2001"	"2001"	"Aug., 2001"	"2001/08"	82	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2001"	"2001"	"Sep., 2001"	"2001/09"	94	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2001"	"2001"	"Oct., 2001"	"2001/10"	76	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2001"	"2001"	"Nov., 2001"	"2001/11"	81	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2001"	"2001"	"Dec., 2001"	"2001/12"	99	Not Applicable	Not Applicable
"Total"	"Malignant neoplasms"	"C00-C97"	"2001"	"2001"			1008	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2002"	"2002"	"Jan., 2002"	"2002/01"	98	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2002"	"2002"	"Feb., 2002"	"2002/02"	91	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2002"	"2002"	"Mar., 2002"	"2002/03"	84	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2002"	"2002"	"Apr., 2002"	"2002/04"	73	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2002"	"2002"	"May, 2002"	"2002/05"	94	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2002"	"2002"	"Jun., 2002"	"2002/06"	81	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2002"	"2002"	"Jul., 2002"	"2002/07"	92	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2002"	"2002"	"Aug., 2002"	"2002/08"	97	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2002"	"2002"	"Sep., 2002"	"2002/09"	82	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2002"	"2002"	"Oct., 2002"	"2002/10"	106	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2002"	"2002"	"Nov., 2002"	"2002/11"	84	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2002"	"2002"	"Dec., 2002"	"2002/12"	90	Not Applicable	Not Applicable
"Total"	"Malignant neoplasms"	"C00-C97"	"2002"	"2002"			1072	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2003"	"2003"	"Jan., 2003"	"2003/01"	103	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2003"	"2003"	"Feb., 2003"	"2003/02"	84	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2003"	"2003"	"Mar., 2003"	"2003/03"	94	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2003"	"2003"	"Apr., 2003"	"2003/04"	93	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2003"	"2003"	"May, 2003"	"2003/05"	75	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2003"	"2003"	"Jun., 2003"	"2003/06"	88	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2003"	"2003"	"Jul., 2003"	"2003/07"	91	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2003"	"2003"	"Aug., 2003"	"2003/08"	101	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2003"	"2003"	"Sep., 2003"	"2003/09"	88	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2003"	"2003"	"Oct., 2003"	"2003/10"	84	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2003"	"2003"	"Nov., 2003"	"2003/11"	86	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2003"	"2003"	"Dec., 2003"	"2003/12"	89	Not Applicable	Not Applicable
"Total"	"Malignant neoplasms"	"C00-C97"	"2003"	"2003"			1076	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2004"	"2004"	"Jan., 2004"	"2004/01"	88	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2004"	"2004"	"Feb., 2004"	"2004/02"	80	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2004"	"2004"	"Mar., 2004"	"2004/03"	76	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2004"	"2004"	"Apr., 2004"	"2004/04"	92	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2004"	"2004"	"May, 2004"	"2004/05"	86	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2004"	"2004"	"Jun., 2004"	"2004/06"	85	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2004"	"2004"	"Jul., 2004"	"2004/07"	75	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2004"	"2004"	"Aug., 2004"	"2004/08"	82	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2004"	"2004"	"Sep., 2004"	"2004/09"	77	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2004"	"2004"	"Oct., 2004"	"2004/10"	102	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2004"	"2004"	"Nov., 2004"	"2004/11"	81	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2004"	"2004"	"Dec., 2004"	"2004/12"	95	Not Applicable	Not Applicable
"Total"	"Malignant neoplasms"	"C00-C97"	"2004"	"2004"			1019	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2005"	"2005"	"Jan., 2005"	"2005/01"	87	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2005"	"2005"	"Feb., 2005"	"2005/02"	70	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2005"	"2005"	"Mar., 2005"	"2005/03"	81	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2005"	"2005"	"Apr., 2005"	"2005/04"	85	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2005"	"2005"	"May, 2005"	"2005/05"	62	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2005"	"2005"	"Jun., 2005"	"2005/06"	85	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2005"	"2005"	"Jul., 2005"	"2005/07"	80	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2005"	"2005"	"Aug., 2005"	"2005/08"	78	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2005"	"2005"	"Sep., 2005"	"2005/09"	98	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2005"	"2005"	"Oct., 2005"	"2005/10"	98	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2005"	"2005"	"Nov., 2005"	"2005/11"	87	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2005"	"2005"	"Dec., 2005"	"2005/12"	89	Not Applicable	Not Applicable
"Total"	"Malignant neoplasms"	"C00-C97"	"2005"	"2005"			1000	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2006"	"2006"	"Jan., 2006"	"2006/01"	63	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2006"	"2006"	"Feb., 2006"	"2006/02"	80	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2006"	"2006"	"Mar., 2006"	"2006/03"	89	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2006"	"2006"	"Apr., 2006"	"2006/04"	74	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2006"	"2006"	"May, 2006"	"2006/05"	88	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2006"	"2006"	"Jun., 2006"	"2006/06"	79	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2006"	"2006"	"Jul., 2006"	"2006/07"	77	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2006"	"2006"	"Aug., 2006"	"2006/08"	69	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2006"	"2006"	"Sep., 2006"	"2006/09"	65	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2006"	"2006"	"Oct., 2006"	"2006/10"	64	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2006"	"2006"	"Nov., 2006"	"2006/11"	71	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2006"	"2006"	"Dec., 2006"	"2006/12"	88	Not Applicable	Not Applicable
"Total"	"Malignant neoplasms"	"C00-C97"	"2006"	"2006"			907	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2007"	"2007"	"Jan., 2007"	"2007/01"	61	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2007"	"2007"	"Feb., 2007"	"2007/02"	70	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2007"	"2007"	"Mar., 2007"	"2007/03"	75	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2007"	"2007"	"Apr., 2007"	"2007/04"	87	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2007"	"2007"	"May, 2007"	"2007/05"	90	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2007"	"2007"	"Jun., 2007"	"2007/06"	79	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2007"	"2007"	"Jul., 2007"	"2007/07"	70	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2007"	"2007"	"Aug., 2007"	"2007/08"	89	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2007"	"2007"	"Sep., 2007"	"2007/09"	83	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2007"	"2007"	"Oct., 2007"	"2007/10"	82	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2007"	"2007"	"Nov., 2007"	"2007/11"	91	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2007"	"2007"	"Dec., 2007"	"2007/12"	82	Not Applicable	Not Applicable
"Total"	"Malignant neoplasms"	"C00-C97"	"2007"	"2007"			959	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2008"	"2008"	"Jan., 2008"	"2008/01"	84	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2008"	"2008"	"Feb., 2008"	"2008/02"	77	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2008"	"2008"	"Mar., 2008"	"2008/03"	88	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2008"	"2008"	"Apr., 2008"	"2008/04"	86	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2008"	"2008"	"May, 2008"	"2008/05"	69	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2008"	"2008"	"Jun., 2008"	"2008/06"	58	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2008"	"2008"	"Jul., 2008"	"2008/07"	82	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2008"	"2008"	"Aug., 2008"	"2008/08"	75	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2008"	"2008"	"Sep., 2008"	"2008/09"	75	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2008"	"2008"	"Oct., 2008"	"2008/10"	67	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2008"	"2008"	"Nov., 2008"	"2008/11"	62	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2008"	"2008"	"Dec., 2008"	"2008/12"	67	Not Applicable	Not Applicable
"Total"	"Malignant neoplasms"	"C00-C97"	"2008"	"2008"			890	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2009"	"2009"	"Jan., 2009"	"2009/01"	79	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2009"	"2009"	"Feb., 2009"	"2009/02"	62	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2009"	"2009"	"Mar., 2009"	"2009/03"	67	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2009"	"2009"	"Apr., 2009"	"2009/04"	60	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2009"	"2009"	"May, 2009"	"2009/05"	71	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2009"	"2009"	"Jun., 2009"	"2009/06"	78	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2009"	"2009"	"Jul., 2009"	"2009/07"	81	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2009"	"2009"	"Aug., 2009"	"2009/08"	70	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2009"	"2009"	"Sep., 2009"	"2009/09"	72	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2009"	"2009"	"Oct., 2009"	"2009/10"	97	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2009"	"2009"	"Nov., 2009"	"2009/11"	90	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2009"	"2009"	"Dec., 2009"	"2009/12"	69	Not Applicable	Not Applicable
"Total"	"Malignant neoplasms"	"C00-C97"	"2009"	"2009"			896	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2010"	"2010"	"Jan., 2010"	"2010/01"	85	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2010"	"2010"	"Feb., 2010"	"2010/02"	62	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2010"	"2010"	"Mar., 2010"	"2010/03"	87	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2010"	"2010"	"Apr., 2010"	"2010/04"	77	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2010"	"2010"	"May, 2010"	"2010/05"	65	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2010"	"2010"	"Jun., 2010"	"2010/06"	90	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2010"	"2010"	"Jul., 2010"	"2010/07"	86	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2010"	"2010"	"Aug., 2010"	"2010/08"	84	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2010"	"2010"	"Sep., 2010"	"2010/09"	60	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2010"	"2010"	"Oct., 2010"	"2010/10"	75	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2010"	"2010"	"Nov., 2010"	"2010/11"	68	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2010"	"2010"	"Dec., 2010"	"2010/12"	77	Not Applicable	Not Applicable
"Total"	"Malignant neoplasms"	"C00-C97"	"2010"	"2010"			916	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2011"	"2011"	"Jan., 2011"	"2011/01"	75	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2011"	"2011"	"Feb., 2011"	"2011/02"	78	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2011"	"2011"	"Mar., 2011"	"2011/03"	75	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2011"	"2011"	"Apr., 2011"	"2011/04"	63	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2011"	"2011"	"May, 2011"	"2011/05"	62	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2011"	"2011"	"Jun., 2011"	"2011/06"	72	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2011"	"2011"	"Jul., 2011"	"2011/07"	75	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2011"	"2011"	"Aug., 2011"	"2011/08"	72	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2011"	"2011"	"Sep., 2011"	"2011/09"	80	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2011"	"2011"	"Oct., 2011"	"2011/10"	74	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2011"	"2011"	"Nov., 2011"	"2011/11"	63	Not Applicable	Not Applicable
	"Malignant neoplasms"	"C00-C97"	"2011"	"2011"	"Dec., 2011"	"2011/12"	71	Not Applicable	Not Applicable
"Total"	"Malignant neoplasms"	"C00-C97"	"2011"	"2011"			860	Not Applicable	Not Applicable
