"Notes"	"ICD Chapter"	"ICD Chapter Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"	"Jul., 2011"	"2011/07"	751	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"	"Aug., 2011"	"2011/08"	737	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"	"Sep., 2011"	"2011/09"	718	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"	"Oct., 2011"	"2011/10"	748	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"	"Nov., 2011"	"2011/11"	780	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"	"Dec., 2011"	"2011/12"	841	Not Applicable	Not Applicable
"Total"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"			9627	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	"Jan., 2012"	"2012/01"	846	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	"Feb., 2012"	"2012/02"	865	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	"Mar., 2012"	"2012/03"	883	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	"Apr., 2012"	"2012/04"	823	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	"May, 2012"	"2012/05"	781	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	"Jun., 2012"	"2012/06"	757	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	"Jul., 2012"	"2012/07"	786	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	"Aug., 2012"	"2012/08"	786	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	"Sep., 2012"	"2012/09"	771	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	"Oct., 2012"	"2012/10"	812	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	"Nov., 2012"	"2012/11"	831	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	"Dec., 2012"	"2012/12"	935	Not Applicable	Not Applicable
"Total"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"			9876	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	"Jan., 2013"	"2013/01"	1026	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	"Feb., 2013"	"2013/02"	841	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	"Mar., 2013"	"2013/03"	970	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	"Apr., 2013"	"2013/04"	815	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	"May, 2013"	"2013/05"	838	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	"Jun., 2013"	"2013/06"	787	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	"Jul., 2013"	"2013/07"	806	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	"Aug., 2013"	"2013/08"	810	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	"Sep., 2013"	"2013/09"	808	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	"Oct., 2013"	"2013/10"	833	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	"Nov., 2013"	"2013/11"	875	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	"Dec., 2013"	"2013/12"	1013	Not Applicable	Not Applicable
"Total"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"			10422	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"	"Jan., 2014"	"2014/01"	1032	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"	"Feb., 2014"	"2014/02"	880	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"	"Mar., 2014"	"2014/03"	929	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"	"Apr., 2014"	"2014/04"	907	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"	"May, 2014"	"2014/05"	844	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"	"Jun., 2014"	"2014/06"	802	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"	"Jul., 2014"	"2014/07"	822	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"	"Aug., 2014"	"2014/08"	907	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"	"Sep., 2014"	"2014/09"	813	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"	"Oct., 2014"	"2014/10"	894	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"	"Nov., 2014"	"2014/11"	928	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"	"Dec., 2014"	"2014/12"	1034	Not Applicable	Not Applicable
"Total"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2014"	"2014"			10792	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"	"Jan., 2015"	"2015/01"	1180	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"	"Feb., 2015"	"2015/02"	934	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"	"Mar., 2015"	"2015/03"	1058	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"	"Apr., 2015"	"2015/04"	947	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"	"May, 2015"	"2015/05"	909	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"	"Jun., 2015"	"2015/06"	874	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"	"Jul., 2015"	"2015/07"	891	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"	"Aug., 2015"	"2015/08"	932	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"	"Sep., 2015"	"2015/09"	896	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"	"Oct., 2015"	"2015/10"	957	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"	"Nov., 2015"	"2015/11"	1041	Not Applicable	Not Applicable
	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"	"Dec., 2015"	"2015/12"	1007	Not Applicable	Not Applicable
"Total"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2015"	"2015"			11626	Not Applicable	Not Applicable
"Total"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"					149473	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	"Jan., 1999"	"1999/01"	241	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	"Feb., 1999"	"1999/02"	206	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	"Mar., 1999"	"1999/03"	186	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	"Apr., 1999"	"1999/04"	182	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	"May, 1999"	"1999/05"	207	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	"Jun., 1999"	"1999/06"	186	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	"Jul., 1999"	"1999/07"	188	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	"Aug., 1999"	"1999/08"	214	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	"Sep., 1999"	"1999/09"	186	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	"Oct., 1999"	"1999/10"	181	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	"Nov., 1999"	"1999/11"	171	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	"Dec., 1999"	"1999/12"	221	Not Applicable	Not Applicable
"Total"	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"			2369	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	"Jan., 2000"	"2000/01"	256	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	"Feb., 2000"	"2000/02"	219	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	"Mar., 2000"	"2000/03"	197	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	"Apr., 2000"	"2000/04"	177	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	"May, 2000"	"2000/05"	195	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	"Jun., 2000"	"2000/06"	195	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	"Jul., 2000"	"2000/07"	188	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	"Aug., 2000"	"2000/08"	186	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	"Sep., 2000"	"2000/09"	209	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	"Oct., 2000"	"2000/10"	204	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	"Nov., 2000"	"2000/11"	223	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	"Dec., 2000"	"2000/12"	241	Not Applicable	Not Applicable
"Total"	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"			2490	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2001"	"2001"	"Jan., 2001"	"2001/01"	242	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2001"	"2001"	"Feb., 2001"	"2001/02"	253	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2001"	"2001"	"Mar., 2001"	"2001/03"	237	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2001"	"2001"	"Apr., 2001"	"2001/04"	216	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2001"	"2001"	"May, 2001"	"2001/05"	239	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2001"	"2001"	"Jun., 2001"	"2001/06"	215	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2001"	"2001"	"Jul., 2001"	"2001/07"	234	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2001"	"2001"	"Aug., 2001"	"2001/08"	194	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2001"	"2001"	"Sep., 2001"	"2001/09"	203	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2001"	"2001"	"Oct., 2001"	"2001/10"	203	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2001"	"2001"	"Nov., 2001"	"2001/11"	210	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2001"	"2001"	"Dec., 2001"	"2001/12"	218	Not Applicable	Not Applicable
"Total"	"Mental and behavioural disorders"	"F01-F99"	"2001"	"2001"			2664	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2002"	"2002"	"Jan., 2002"	"2002/01"	272	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2002"	"2002"	"Feb., 2002"	"2002/02"	212	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2002"	"2002"	"Mar., 2002"	"2002/03"	241	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2002"	"2002"	"Apr., 2002"	"2002/04"	227	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2002"	"2002"	"May, 2002"	"2002/05"	246	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2002"	"2002"	"Jun., 2002"	"2002/06"	226	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2002"	"2002"	"Jul., 2002"	"2002/07"	225	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2002"	"2002"	"Aug., 2002"	"2002/08"	225	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2002"	"2002"	"Sep., 2002"	"2002/09"	213	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2002"	"2002"	"Oct., 2002"	"2002/10"	225	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2002"	"2002"	"Nov., 2002"	"2002/11"	228	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2002"	"2002"	"Dec., 2002"	"2002/12"	252	Not Applicable	Not Applicable
"Total"	"Mental and behavioural disorders"	"F01-F99"	"2002"	"2002"			2792	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2003"	"2003"	"Jan., 2003"	"2003/01"	261	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2003"	"2003"	"Feb., 2003"	"2003/02"	249	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2003"	"2003"	"Mar., 2003"	"2003/03"	245	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2003"	"2003"	"Apr., 2003"	"2003/04"	220	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2003"	"2003"	"May, 2003"	"2003/05"	212	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2003"	"2003"	"Jun., 2003"	"2003/06"	222	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2003"	"2003"	"Jul., 2003"	"2003/07"	234	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2003"	"2003"	"Aug., 2003"	"2003/08"	233	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2003"	"2003"	"Sep., 2003"	"2003/09"	242	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2003"	"2003"	"Oct., 2003"	"2003/10"	253	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2003"	"2003"	"Nov., 2003"	"2003/11"	241	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2003"	"2003"	"Dec., 2003"	"2003/12"	300	Not Applicable	Not Applicable
"Total"	"Mental and behavioural disorders"	"F01-F99"	"2003"	"2003"			2912	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2004"	"2004"	"Jan., 2004"	"2004/01"	299	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2004"	"2004"	"Feb., 2004"	"2004/02"	265	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2004"	"2004"	"Mar., 2004"	"2004/03"	264	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2004"	"2004"	"Apr., 2004"	"2004/04"	246	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2004"	"2004"	"May, 2004"	"2004/05"	256	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2004"	"2004"	"Jun., 2004"	"2004/06"	231	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2004"	"2004"	"Jul., 2004"	"2004/07"	274	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2004"	"2004"	"Aug., 2004"	"2004/08"	259	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2004"	"2004"	"Sep., 2004"	"2004/09"	246	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2004"	"2004"	"Oct., 2004"	"2004/10"	234	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2004"	"2004"	"Nov., 2004"	"2004/11"	250	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2004"	"2004"	"Dec., 2004"	"2004/12"	243	Not Applicable	Not Applicable
"Total"	"Mental and behavioural disorders"	"F01-F99"	"2004"	"2004"			3067	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2005"	"2005"	"Jan., 2005"	"2005/01"	308	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2005"	"2005"	"Feb., 2005"	"2005/02"	305	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2005"	"2005"	"Mar., 2005"	"2005/03"	302	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2005"	"2005"	"Apr., 2005"	"2005/04"	253	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2005"	"2005"	"May, 2005"	"2005/05"	269	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2005"	"2005"	"Jun., 2005"	"2005/06"	257	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2005"	"2005"	"Jul., 2005"	"2005/07"	257	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2005"	"2005"	"Aug., 2005"	"2005/08"	226	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2005"	"2005"	"Sep., 2005"	"2005/09"	246	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2005"	"2005"	"Oct., 2005"	"2005/10"	288	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2005"	"2005"	"Nov., 2005"	"2005/11"	261	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2005"	"2005"	"Dec., 2005"	"2005/12"	324	Not Applicable	Not Applicable
"Total"	"Mental and behavioural disorders"	"F01-F99"	"2005"	"2005"			3296	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2006"	"2006"	"Jan., 2006"	"2006/01"	382	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2006"	"2006"	"Feb., 2006"	"2006/02"	348	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2006"	"2006"	"Mar., 2006"	"2006/03"	367	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2006"	"2006"	"Apr., 2006"	"2006/04"	325	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2006"	"2006"	"May, 2006"	"2006/05"	374	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2006"	"2006"	"Jun., 2006"	"2006/06"	334	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2006"	"2006"	"Jul., 2006"	"2006/07"	351	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2006"	"2006"	"Aug., 2006"	"2006/08"	318	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2006"	"2006"	"Sep., 2006"	"2006/09"	318	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2006"	"2006"	"Oct., 2006"	"2006/10"	376	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2006"	"2006"	"Nov., 2006"	"2006/11"	346	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2006"	"2006"	"Dec., 2006"	"2006/12"	385	Not Applicable	Not Applicable
"Total"	"Mental and behavioural disorders"	"F01-F99"	"2006"	"2006"			4224	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2007"	"2007"	"Jan., 2007"	"2007/01"	361	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2007"	"2007"	"Feb., 2007"	"2007/02"	314	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2007"	"2007"	"Mar., 2007"	"2007/03"	385	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2007"	"2007"	"Apr., 2007"	"2007/04"	291	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2007"	"2007"	"May, 2007"	"2007/05"	305	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2007"	"2007"	"Jun., 2007"	"2007/06"	300	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2007"	"2007"	"Jul., 2007"	"2007/07"	285	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2007"	"2007"	"Aug., 2007"	"2007/08"	307	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2007"	"2007"	"Sep., 2007"	"2007/09"	287	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2007"	"2007"	"Oct., 2007"	"2007/10"	307	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2007"	"2007"	"Nov., 2007"	"2007/11"	303	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2007"	"2007"	"Dec., 2007"	"2007/12"	335	Not Applicable	Not Applicable
"Total"	"Mental and behavioural disorders"	"F01-F99"	"2007"	"2007"			3780	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2008"	"2008"	"Jan., 2008"	"2008/01"	414	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2008"	"2008"	"Feb., 2008"	"2008/02"	378	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2008"	"2008"	"Mar., 2008"	"2008/03"	401	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2008"	"2008"	"Apr., 2008"	"2008/04"	307	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2008"	"2008"	"May, 2008"	"2008/05"	331	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2008"	"2008"	"Jun., 2008"	"2008/06"	323	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2008"	"2008"	"Jul., 2008"	"2008/07"	347	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2008"	"2008"	"Aug., 2008"	"2008/08"	316	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2008"	"2008"	"Sep., 2008"	"2008/09"	336	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2008"	"2008"	"Oct., 2008"	"2008/10"	318	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2008"	"2008"	"Nov., 2008"	"2008/11"	348	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2008"	"2008"	"Dec., 2008"	"2008/12"	380	Not Applicable	Not Applicable
"Total"	"Mental and behavioural disorders"	"F01-F99"	"2008"	"2008"			4199	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2009"	"2009"	"Jan., 2009"	"2009/01"	384	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2009"	"2009"	"Feb., 2009"	"2009/02"	362	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2009"	"2009"	"Mar., 2009"	"2009/03"	374	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2009"	"2009"	"Apr., 2009"	"2009/04"	337	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2009"	"2009"	"May, 2009"	"2009/05"	341	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2009"	"2009"	"Jun., 2009"	"2009/06"	350	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2009"	"2009"	"Jul., 2009"	"2009/07"	333	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2009"	"2009"	"Aug., 2009"	"2009/08"	317	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2009"	"2009"	"Sep., 2009"	"2009/09"	361	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2009"	"2009"	"Oct., 2009"	"2009/10"	366	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2009"	"2009"	"Nov., 2009"	"2009/11"	367	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2009"	"2009"	"Dec., 2009"	"2009/12"	410	Not Applicable	Not Applicable
"Total"	"Mental and behavioural disorders"	"F01-F99"	"2009"	"2009"			4302	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2010"	"2010"	"Jan., 2010"	"2010/01"	416	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2010"	"2010"	"Feb., 2010"	"2010/02"	413	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2010"	"2010"	"Mar., 2010"	"2010/03"	416	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2010"	"2010"	"Apr., 2010"	"2010/04"	383	Not Applicable	Not Applicable
	"Mental and behavioural disorders"	"F01-F99"	"2010"	"2010"	"May, 2010"	"2010/05"	386	Not Applicable	Not Applicable
